,Latitude,Longitude,Elevation,s_El_Corr,s_Corr_f,in_sat,DEM,Date,geometry
615241,13.106812999999999,103.95065799999999,-10.464,0.0,0,0,-18.11,2004-11-07,POINT (103.950658 13.106813)
615242,13.108367999999999,103.95044299999999,-10.479000000000001,0.0,0,0,-18.11,2004-11-07,POINT (103.950443 13.108368)
615243,13.109923,103.950227,-10.489,0.0,0,0,-18.11,2004-11-07,POINT (103.950227 13.109923)
615244,13.111478,103.95001099999999,-10.51,0.0,0,0,-18.12,2004-11-07,POINT (103.950011 13.111478)
615245,13.113033,103.949795,-10.526,0.0,0,0,-18.12,2004-11-07,POINT (103.949795 13.113033)
615246,13.114588999999999,103.949579,-10.498,0.0,0,0,-18.12,2004-11-07,POINT (103.949579 13.114589)
615247,13.116145999999999,103.949365,-10.511000000000001,0.0,0,0,-18.13,2004-11-07,POINT (103.949365 13.116146)
615248,13.117702999999999,103.949152,-10.502,0.0,0,0,-18.13,2004-11-07,POINT (103.949152 13.117703)
615249,13.119261,103.948938,-10.533,0.0,0,0,-18.14,2004-11-07,POINT (103.948938 13.119261)
615250,13.12082,103.948724,-10.532,0.0,0,0,-18.14,2004-11-07,POINT (103.948724 13.12082)
615251,13.122378,103.94850799999999,-10.548,0.0,0,0,-18.14,2004-11-07,POINT (103.948508 13.122378)
615252,13.123935999999999,103.94829,-10.53,0.0,0,0,-18.150000000000002,2004-11-07,POINT (103.94829 13.123936)
615253,13.125494999999999,103.948071,-10.533,0.0,0,1,-18.150000000000002,2004-11-07,POINT (103.948071 13.125495)
615254,13.127053,103.947851,-10.516,0.0,0,0,-18.150000000000002,2004-11-07,POINT (103.947851 13.127053)
615255,13.128611,103.94762999999999,-10.534,0.0,0,0,-18.16,2004-11-07,POINT (103.94763 13.128611)
615256,13.130168999999999,103.947409,-10.519,0.0,0,0,-18.16,2004-11-07,POINT (103.947409 13.130169)
615257,13.131727,103.947187,-10.568,0.0,0,0,-18.16,2004-11-07,POINT (103.947187 13.131727)
615237,13.100589999999999,103.951523,-10.513,0.0,0,0,-18.09,2004-11-07,POINT (103.951523 13.10059)
615087,12.866940999999999,103.984229,-9.978,0.0,0,0,-13.09,2004-11-07,POINT (103.984229 12.866941)
615089,12.870052,103.98378699999999,-10.004,0.0,0,0,-13.47,2004-11-07,POINT (103.983787 12.870052)
615085,12.863826,103.984676,-9.964,0.0,0,0,-12.700000000000001,2004-11-07,POINT (103.984676 12.863826)
615285,13.175336,103.941088,-10.667,0.0,0,0,-18.27,2004-11-07,POINT (103.941088 13.175336)
615284,13.173777999999999,103.941302,-10.623000000000001,0.0,0,0,-18.26,2004-11-07,POINT (103.941302 13.173778)
615283,13.17222,103.941516,-10.634,0.0,0,0,-18.26,2004-11-07,POINT (103.941516 13.17222)
615282,13.170663,103.941729,-10.649000000000001,0.0,0,0,-18.26,2004-11-07,POINT (103.941729 13.170663)
615281,13.169106999999999,103.941942,-10.639,0.0,0,0,-18.25,2004-11-07,POINT (103.941942 13.169107)
615280,13.167551999999999,103.942154,-10.64,0.0,0,0,-18.25,2004-11-07,POINT (103.942154 13.167552)
615279,13.165996,103.94236699999999,-10.644,0.0,0,0,-18.240000000000002,2004-11-07,POINT (103.942367 13.165996)
615286,13.176893999999999,103.940872,-10.656,0.0,0,0,-18.27,2004-11-07,POINT (103.940872 13.176894)
615278,13.164441,103.942579,-10.577,0.0,0,0,-18.240000000000002,2004-11-07,POINT (103.942579 13.164441)
615276,13.161332,103.943004,-10.638,0.0,0,0,-18.23,2004-11-07,POINT (103.943004 13.161332)
615275,13.159775999999999,103.94321699999999,-10.624,0.0,0,0,-18.23,2004-11-07,POINT (103.943217 13.159776)
615274,13.15822,103.94343099999999,-10.635,0.0,0,0,-18.23,2004-11-07,POINT (103.943431 13.15822)
615273,13.156663,103.94364499999999,-10.603,0.0,0,0,-18.22,2004-11-07,POINT (103.943645 13.156663)
615272,13.155104999999999,103.943861,-10.592,0.0,0,0,-18.22,2004-11-07,POINT (103.943861 13.155105)
615271,13.153545999999999,103.94407799999999,-10.614,0.0,0,0,-18.22,2004-11-07,POINT (103.944078 13.153546)
615270,13.151988,103.944295,-10.596,0.0,0,0,-18.21,2004-11-07,POINT (103.944295 13.151988)
615277,13.162885999999999,103.942791,-10.584,0.0,0,0,-18.240000000000002,2004-11-07,POINT (103.942791 13.162886)
615287,13.178452,103.94065599999999,-10.666,0.0,0,0,-18.27,2004-11-07,POINT (103.940656 13.178452)
615288,13.18001,103.940438,-10.677,0.0,0,0,-18.28,2004-11-07,POINT (103.940438 13.18001)
615289,13.181569,103.940218,-10.678,0.0,0,0,-18.28,2004-11-07,POINT (103.940218 13.181569)
615307,13.209624,103.936208,-10.733,0.0,0,0,-9.81,2004-11-07,POINT (103.936208 13.209624)
615306,13.208065,103.936424,-10.751,0.0,0,0,-8.51,2004-11-07,POINT (103.936424 13.208065)
615086,12.865383999999999,103.98445099999999,-9.97,0.0,0,0,-12.89,2004-11-07,POINT (103.984451 12.865384)
615304,13.204946,103.936859,-10.712,0.0,0,0,-5.42,2004-11-07,POINT (103.936859 13.204946)
615303,13.203386,103.937077,-10.739,0.0,0,0,-5.61,2004-11-07,POINT (103.937077 13.203386)
615302,13.201825999999999,103.93729599999999,-10.707,0.0,0,0,-7.88,2004-11-07,POINT (103.937296 13.201826)
615301,13.200267,103.937516,-10.683,0.0,0,0,-10.36,2004-11-07,POINT (103.937516 13.200267)
615300,13.19871,103.937737,-10.691,0.0,0,0,-13.26,2004-11-07,POINT (103.937737 13.19871)
615298,13.195594999999999,103.938182,-10.714,0.0,0,0,-18.31,2004-11-07,POINT (103.938182 13.195595)
615297,13.194037999999999,103.93840499999999,-10.72,0.0,0,0,-18.31,2004-11-07,POINT (103.938405 13.194038)
615296,13.192482,103.93862899999999,-10.661,0.0,0,0,-18.31,2004-11-07,POINT (103.938629 13.192482)
615295,13.190925,103.938853,-10.659,0.0,0,0,-18.3,2004-11-07,POINT (103.938853 13.190925)
615294,13.189366999999999,103.93907999999999,-10.688,0.0,0,0,-18.3,2004-11-07,POINT (103.93908 13.189367)
615293,13.187807999999999,103.93930999999999,-10.692,0.0,0,0,-18.3,2004-11-07,POINT (103.93931 13.187808)
615292,13.186247999999999,103.93954,-10.692,0.0,0,0,-18.29,2004-11-07,POINT (103.93954 13.186248)
615291,13.184688,103.939769,-10.684000000000001,0.0,0,0,-18.29,2004-11-07,POINT (103.939769 13.184688)
615290,13.183128,103.939996,-10.65,0.0,0,0,-18.29,2004-11-07,POINT (103.939996 13.183128)
615269,13.150428999999999,103.944513,-10.607000000000001,0.0,0,0,-18.21,2004-11-07,POINT (103.944513 13.150429)
615044,12.799949,103.99363299999999,-9.895,0.0,0,0,-10.27,2004-11-07,POINT (103.993633 12.799949)
615305,13.206506,103.936641,-10.683,0.0,0,0,-7.05,2004-11-07,POINT (103.936641 13.206506)
615046,12.803075,103.993191,-9.936,0.0,0,0,-10.13,2004-11-07,POINT (103.993191 12.803075)
615064,12.831107,103.989268,-9.928,0.0,0,0,-12.73,2004-11-07,POINT (103.989268 12.831107)
615065,12.832664,103.98905599999999,-9.893,0.0,0,0,-13.13,2004-11-07,POINT (103.989056 12.832664)
615066,12.834221,103.98884299999999,-9.918000000000001,0.0,0,0,-13.530000000000001,2004-11-07,POINT (103.988843 12.834221)
615067,12.835778,103.988631,-9.941,0.0,0,0,-13.93,2004-11-07,POINT (103.988631 12.835778)
615068,12.837334,103.988419,-9.916,0.0,0,0,-14.34,2004-11-07,POINT (103.988419 12.837334)
615069,12.83889,103.98820599999999,-9.9,0.0,0,0,-14.11,2004-11-07,POINT (103.988206 12.83889)
615070,12.840448,103.98799199999999,-9.876,0.0,0,0,-13.790000000000001,2004-11-07,POINT (103.987992 12.840448)
615071,12.842006999999999,103.987777,-9.924,0.0,0,0,-13.44,2004-11-07,POINT (103.987777 12.842007)
615072,12.843567,103.98756,-9.962,0.0,0,0,-13.05,2004-11-07,POINT (103.98756 12.843567)
615073,12.845127,103.987342,-9.96,0.0,0,0,-12.67,2004-11-07,POINT (103.987342 12.845127)
615063,12.829549,103.989481,-9.931000000000001,0.0,0,0,-12.32,2004-11-07,POINT (103.989481 12.829549)
615074,12.846687999999999,103.987123,-9.96,0.0,0,0,-12.51,2004-11-07,POINT (103.987123 12.846688)
615076,12.849806,103.986684,-9.945,0.0,0,0,-12.56,2004-11-07,POINT (103.986684 12.849806)
615077,12.851364,103.986463,-9.925,0.0,0,0,-12.6,2004-11-07,POINT (103.986463 12.851364)
615078,12.852922,103.98624199999999,-9.935,0.0,0,0,-12.65,2004-11-07,POINT (103.986242 12.852922)
615079,12.854479,103.98602,-9.93,0.0,0,0,-12.700000000000001,2004-11-07,POINT (103.98602 12.854479)
615080,12.856036,103.98579799999999,-9.966000000000001,0.0,0,0,-12.69,2004-11-07,POINT (103.985798 12.856036)
615081,12.857593,103.985574,-9.950000000000001,0.0,0,0,-12.67,2004-11-07,POINT (103.985574 12.857593)
615082,12.859150999999999,103.985351,-9.944,0.0,0,0,-12.64,2004-11-07,POINT (103.985351 12.859151)
615083,12.860709,103.985126,-9.966000000000001,0.0,0,0,-12.6,2004-11-07,POINT (103.985126 12.860709)
615084,12.862267,103.984901,-9.937,0.0,0,0,-12.55,2004-11-07,POINT (103.984901 12.862267)
615045,12.801511999999999,103.99341199999999,-9.867,0.0,0,0,-10.21,2004-11-07,POINT (103.993412 12.801512)
615075,12.848246999999999,103.986904,-9.94,0.0,0,0,-12.530000000000001,2004-11-07,POINT (103.986904 12.848247)
615062,12.827990999999999,103.989694,-9.934000000000001,0.0,0,0,-12.52,2004-11-07,POINT (103.989694 12.827991)
615192,13.030489999999999,103.961331,-10.339,0.0,0,0,-12.97,2004-11-07,POINT (103.961331 13.03049)
615060,12.824873,103.99011999999999,-9.881,0.0,0,0,-13.34,2004-11-07,POINT (103.99012 12.824873)
615047,12.804635,103.992969,-9.904,0.0,0,0,-10.26,2004-11-07,POINT (103.992969 12.804635)
615048,12.806192,103.99274799999999,-9.871,0.0,0,0,-10.870000000000001,2004-11-07,POINT (103.992748 12.806192)
615049,12.807749,103.992527,-9.848,0.0,0,0,-11.48,2004-11-07,POINT (103.992527 12.807749)
615050,12.809305,103.992305,-9.888,0.0,0,0,-12.11,2004-11-07,POINT (103.992305 12.809305)
615052,12.812415,103.99186399999999,-9.879,0.0,0,0,-13.4,2004-11-07,POINT (103.991864 12.812415)
615053,12.81397,103.991644,-9.866,0.0,0,0,-13.61,2004-11-07,POINT (103.991644 12.81397)
615051,12.81086,103.99208499999999,-9.85,0.0,0,0,-12.75,2004-11-07,POINT (103.992085 12.81086)
615055,12.817082,103.991205,-9.911,0.0,0,0,-13.99,2004-11-07,POINT (103.991205 12.817082)
615056,12.818639,103.99098599999999,-9.921,0.0,0,0,-14.18,2004-11-07,POINT (103.990986 12.818639)
615057,12.820197,103.99076699999999,-9.859,0.0,0,0,-14.370000000000001,2004-11-07,POINT (103.990767 12.820197)
615058,12.821755,103.99055,-9.93,0.0,0,0,-14.19,2004-11-07,POINT (103.99055 12.821755)
615059,12.823312999999999,103.990335,-9.891,0.0,0,0,-13.76,2004-11-07,POINT (103.990335 12.823313)
615061,12.826431999999999,103.989907,-9.868,0.0,0,0,-12.92,2004-11-07,POINT (103.989907 12.826432)
615054,12.815526,103.991424,-9.901,0.0,0,0,-13.8,2004-11-07,POINT (103.991424 12.815526)
1075995,12.478952999999999,104.56546499999999,-12.975,0.0,0,0,-7.3500000000000005,2005-02-27,POINT (104.565465 12.478953)
1076006,12.496081,104.563054,-13.201,0.033,2,3,-6.7,2005-02-27,POINT (104.563054 12.496081)
1076005,12.494523,104.563282,-12.998000000000001,0.0,0,0,-7.34,2005-02-27,POINT (104.563282 12.494523)
1076004,12.492968,104.56351199999999,-12.984,0.0,0,0,-8.03,2005-02-27,POINT (104.563512 12.492968)
1076003,12.491413,104.563741,-12.98,0.0,0,0,-8.63,2005-02-27,POINT (104.563741 12.491413)
1075994,12.477394,104.565675,-12.995000000000001,0.0,0,0,-7.21,2005-02-27,POINT (104.565675 12.477394)
1075996,12.480513,104.565255,-12.971,0.0,0,0,-7.62,2005-02-27,POINT (104.565255 12.480513)
1075997,12.482073999999999,104.565044,-12.965,0.0,0,0,-7.97,2005-02-27,POINT (104.565044 12.482074)
1075999,12.48519,104.56461999999999,-12.97,0.0,0,0,-8.91,2005-02-27,POINT (104.56462 12.48519)
1076000,12.486747,104.56440599999999,-12.971,0.0,0,0,-9.49,2005-02-27,POINT (104.564406 12.486747)
1076001,12.488303,104.564189,-12.993,0.0,0,0,-9.6,2005-02-27,POINT (104.564189 12.488303)
1076002,12.489859,104.56396799999999,-12.981,0.0,0,0,-9.15,2005-02-27,POINT (104.563968 12.489859)
1075998,12.483633,104.564832,-12.968,0.0,0,0,-8.4,2005-02-27,POINT (104.564832 12.483633)
159597,12.582194999999999,104.458214,-13.447000000000001,0.0,0,0,-11.790000000000001,2005-03-10,POINT (104.458214 12.582195)
159596,12.583753,104.45843099999999,-13.401,0.0,0,0,-11.47,2005-03-10,POINT (104.458431 12.583753)
159595,12.58531,104.45864999999999,-13.429,0.0,0,0,-11.16,2005-03-10,POINT (104.45865 12.58531)
159594,12.586867999999999,104.45886999999999,-13.620000000000001,0.23900000000000002,2,7,-10.86,2005-03-10,POINT (104.45887 12.586868)
159593,12.588424999999999,104.459092,-13.41,0.012,2,2,-10.46,2005-03-10,POINT (104.459092 12.588425)
159592,12.589983,104.459313,-14.738,1.7976931348623157e+308,3,40,-9.99,2005-03-10,POINT (104.459313 12.589983)
159572,12.621176,104.463719,-13.484,0.0,0,0,-6.46,2005-03-10,POINT (104.463719 12.621176)
159571,12.622729999999999,104.46393499999999,-13.451,0.0,0,0,-6.92,2005-03-10,POINT (104.463935 12.62273)
159560,12.639831,104.466292,-13.459,0.0,0,0,-11.28,2005-03-10,POINT (104.466292 12.639831)
159568,12.627396,104.46458299999999,-13.429,0.0,0,0,-8.13,2005-03-10,POINT (104.464583 12.627396)
159569,12.625841,104.464368,-13.42,0.0,0,0,-7.76,2005-03-10,POINT (104.464368 12.625841)
159567,12.628950999999999,104.464798,-13.449,0.0,0,0,-8.48,2005-03-10,POINT (104.464798 12.628951)
159566,12.630505,104.465013,-13.408,0.0,0,0,-9.13,2005-03-10,POINT (104.465013 12.630505)
159565,12.63206,104.465227,-13.450000000000001,0.0,0,0,-9.790000000000001,2005-03-10,POINT (104.465227 12.63206)
159564,12.633614,104.465441,-13.414,0.0,0,0,-10.38,2005-03-10,POINT (104.465441 12.633614)
159561,12.638276,104.466078,-13.447000000000001,0.0,0,0,-11.51,2005-03-10,POINT (104.466078 12.638276)
159562,12.636721,104.465865,-13.437000000000001,0.0,0,0,-11.4,2005-03-10,POINT (104.465865 12.636721)
159563,12.635168,104.46565299999999,-13.434000000000001,0.0,0,0,-10.92,2005-03-10,POINT (104.465653 12.635168)
159570,12.624286,104.464152,-13.436,0.0,0,0,-7.3500000000000005,2005-03-10,POINT (104.464152 12.624286)
159598,12.580637,104.45799799999999,-13.445,0.0,0,0,-12.120000000000001,2005-03-10,POINT (104.457998 12.580637)
159611,12.560421999999999,104.45519399999999,-13.415000000000001,0.0,0,0,-13.55,2005-03-10,POINT (104.455194 12.560422)
159600,12.577525,104.457566,-13.439,0.0,0,0,-12.49,2005-03-10,POINT (104.457566 12.577525)
159619,12.547948,104.45343199999999,-13.425,0.0,0,0,-7.53,2005-03-10,POINT (104.453432 12.547948)
159618,12.549507,104.45365299999999,-13.438,0.011,2,2,-7.72,2005-03-10,POINT (104.453653 12.549507)
159617,12.551065,104.453874,-13.394,0.0,0,0,-7.91,2005-03-10,POINT (104.453874 12.551065)
159616,12.552622999999999,104.454095,-13.423,0.053,2,3,-8.1,2005-03-10,POINT (104.454095 12.552623)
159615,12.554181999999999,104.45431599999999,-13.41,0.0,0,0,-8.3,2005-03-10,POINT (104.454316 12.554182)
159614,12.555741,104.454537,-13.414,0.0,0,0,-9.61,2005-03-10,POINT (104.454537 12.555741)
159613,12.557300999999999,104.454757,-13.412,0.0,0,0,-10.92,2005-03-10,POINT (104.454757 12.557301)
159612,12.558861,104.454976,-13.436,0.0,0,0,-12.23,2005-03-10,POINT (104.454976 12.558861)
159559,12.641388,104.466509,-13.381,0.0,0,0,-11.05,2005-03-10,POINT (104.466509 12.641388)
159610,12.561983999999999,104.45541,-13.422,0.0,0,0,-14.86,2005-03-10,POINT (104.45541 12.561984)
159609,12.563545,104.455626,-13.426,0.0,0,0,-15.14,2005-03-10,POINT (104.455626 12.563545)
159608,12.565104,104.45584099999999,-13.419,0.0,0,0,-14.86,2005-03-10,POINT (104.455841 12.565104)
159607,12.566659999999999,104.45605599999999,-13.376,0.0,0,0,-14.51,2005-03-10,POINT (104.456056 12.56666)
159606,12.568211999999999,104.45626999999999,-13.427,0.0,0,0,-14.09,2005-03-10,POINT (104.45627 12.568212)
159605,12.569763,104.45648399999999,-13.452,0.0,0,0,-13.6,2005-03-10,POINT (104.456484 12.569763)
159604,12.571314,104.456699,-13.446,0.0,0,0,-13.15,2005-03-10,POINT (104.456699 12.571314)
159603,12.572865,104.456915,-13.417,0.0,0,0,-12.91,2005-03-10,POINT (104.456915 12.572865)
159602,12.574418,104.457132,-13.436,0.0,0,0,-12.72,2005-03-10,POINT (104.457132 12.574418)
159601,12.575971,104.457349,-13.419,0.0,0,0,-12.58,2005-03-10,POINT (104.457349 12.575971)
159599,12.57908,104.457782,-13.444,0.0,0,0,-12.44,2005-03-10,POINT (104.457782 12.57908)
159558,12.642946,104.466729,-13.428,0.0,0,0,-10.81,2005-03-10,POINT (104.466729 12.642946)
159544,12.664803,104.469831,-13.499,0.0,0,0,-12.370000000000001,2005-03-10,POINT (104.469831 12.664803)
159556,12.646066,104.46717299999999,-13.416,0.0,0,0,-10.44,2005-03-10,POINT (104.467173 12.646066)
159557,12.644504999999999,104.466951,-13.473,0.0,0,0,-10.57,2005-03-10,POINT (104.466951 12.644505)
159533,12.681949,104.472213,-13.473,0.0,0,0,-10.14,2005-03-10,POINT (104.472213 12.681949)
159532,12.683499999999999,104.472426,-13.47,0.0,0,0,-10.13,2005-03-10,POINT (104.472426 12.6835)
159530,12.686603999999999,104.472854,-13.514000000000001,0.0,0,0,-10.15,2005-03-10,POINT (104.472854 12.686604)
159529,12.688156,104.473069,-14.33,0.803,2,15,-10.27,2005-03-10,POINT (104.473069 12.688156)
159528,12.689708,104.47328499999999,-13.632,0.148,2,5,-10.5,2005-03-10,POINT (104.473285 12.689708)
159526,12.692815999999999,104.47372,-14.098,0.531,2,11,-10.91,2005-03-10,POINT (104.47372 12.692816)
159535,12.678842999999999,104.471786,-13.483,0.0,0,0,-10.290000000000001,2005-03-10,POINT (104.471786 12.678843)
159525,12.694371,104.47393799999999,-14.861,1.387,2,25,-11.09,2005-03-10,POINT (104.473938 12.694371)
159521,12.700602,104.47482199999999,-14.805,1.7976931348623157e+308,3,31,-10.700000000000001,2005-03-10,POINT (104.474822 12.700602)
159520,12.702161,104.475044,-14.768,1.7976931348623157e+308,3,32,-10.540000000000001,2005-03-10,POINT (104.475044 12.702161)
159519,12.703719999999999,104.475265,-14.783,1.7976931348623157e+308,3,32,-10.4,2005-03-10,POINT (104.475265 12.70372)
159518,12.705278999999999,104.47548499999999,-14.587,1.0230000000000001,2,19,-10.21,2005-03-10,POINT (104.475485 12.705279)
159511,12.716213,104.477031,-14.274000000000001,1.7976931348623157e+308,3,48,-9.120000000000001,2005-03-10,POINT (104.477031 12.716213)
159510,12.71778,104.477251,-14.638,1.7976931348623157e+308,3,42,-8.96,2005-03-10,POINT (104.477251 12.71778)
159509,12.719346999999999,104.47747199999999,-14.707,1.7976931348623157e+308,3,26,-8.8,2005-03-10,POINT (104.477472 12.719347)
159524,12.695927,104.47415799999999,-14.817,1.7976931348623157e+308,3,28,-11.23,2005-03-10,POINT (104.474158 12.695927)
159536,12.677287,104.471571,-13.512,0.0,0,0,-10.85,2005-03-10,POINT (104.471571 12.677287)
159534,12.680396,104.471999,-13.485,0.0,0,0,-10.16,2005-03-10,POINT (104.471999 12.680396)
159538,12.674166999999999,104.471139,-13.511000000000001,0.0,0,0,-12.07,2005-03-10,POINT (104.471139 12.674167)
159555,12.647627,104.46739699999999,-13.428,0.0,0,0,-10.98,2005-03-10,POINT (104.467397 12.647627)
159554,12.649189,104.467621,-13.462,0.0,0,0,-11.58,2005-03-10,POINT (104.467621 12.649189)
159553,12.650751999999999,104.467845,-13.463000000000001,0.0,0,0,-12.26,2005-03-10,POINT (104.467845 12.650752)
159552,12.652315,104.46807,-13.464,0.0,0,0,-13.01,2005-03-10,POINT (104.46807 12.652315)
159551,12.653877,104.46829299999999,-13.481,0.0,0,0,-13.83,2005-03-10,POINT (104.468293 12.653877)
159550,12.655439,104.468515,-13.455,0.0,0,0,-13.73,2005-03-10,POINT (104.468515 12.655439)
159537,12.675727,104.471356,-13.557,0.081,2,3,-11.44,2005-03-10,POINT (104.471356 12.675727)
159548,12.658562,104.468958,-13.474,0.0,0,0,-13.030000000000001,2005-03-10,POINT (104.468958 12.658562)
159549,12.657001,104.46873699999999,-13.437000000000001,0.0,0,0,-13.38,2005-03-10,POINT (104.468737 12.657001)
159546,12.661683,104.46939599999999,-13.501,0.0,0,0,-12.25,2005-03-10,POINT (104.469396 12.661683)
159545,12.663243,104.46961399999999,-13.467,0.0,0,0,-12.13,2005-03-10,POINT (104.469614 12.663243)
159543,12.666362999999999,104.47004899999999,-13.464,0.0,0,0,-12.620000000000001,2005-03-10,POINT (104.470049 12.666363)
159542,12.667924,104.47026799999999,-13.487,0.0,0,0,-12.89,2005-03-10,POINT (104.470268 12.667924)
159541,12.669483999999999,104.470486,-13.48,0.0,0,0,-13.18,2005-03-10,POINT (104.470486 12.669484)
159540,12.671044,104.470705,-13.513,0.0,0,0,-13.36,2005-03-10,POINT (104.470705 12.671044)
159539,12.672604999999999,104.470922,-13.522,0.0,0,0,-12.72,2005-03-10,POINT (104.470922 12.672605)
159547,12.660122,104.469177,-13.474,0.0,0,0,-12.65,2005-03-10,POINT (104.469177 12.660122)
159531,12.685051999999999,104.47264,-13.499,0.0,0,0,-10.14,2005-03-10,POINT (104.47264 12.685052)
1065461,12.4889,104.573315,-13.454,0.0,0,0,1.7976931348623157e+308,2005-05-29,POINT (104.573315 12.4889)
225243,13.217061999999999,103.684187,-10.274000000000001,0.0,0,0,-13.59,2005-10-23,POINT (103.684187 13.217062)
225244,13.218620999999999,103.683966,-10.248,0.0,0,0,-13.4,2005-10-23,POINT (103.683966 13.218621)
225245,13.220177999999999,103.68374299999999,-10.266,0.0,0,0,-13.24,2005-10-23,POINT (103.683743 13.220178)
146316,12.555061,104.447935,-7.46,0.514,2,13,-8.5,2005-11-09,POINT (104.447935 12.555061)
146315,12.556621,104.44815299999999,-7.384,0.368,2,10,-8.89,2005-11-09,POINT (104.448153 12.556621)
146241,12.671934,104.46430099999999,-7.08,0.046,2,3,-14.92,2005-11-09,POINT (104.464301 12.671934)
146244,12.667261,104.463652,-7.055,0.0,0,0,-15.030000000000001,2005-11-09,POINT (104.463652 12.667261)
146245,12.665702,104.463433,-7.0200000000000005,0.0,0,0,-15.07,2005-11-09,POINT (104.463433 12.665702)
146246,12.664142,104.463212,-7.017,0.0,0,0,-15.120000000000001,2005-11-09,POINT (104.463212 12.664142)
146247,12.662581,104.462988,-6.9590000000000005,0.0,0,0,-15.19,2005-11-09,POINT (104.462988 12.662581)
146248,12.661021,104.462763,-7.11,0.067,2,4,-15.31,2005-11-09,POINT (104.462763 12.661021)
146249,12.65946,104.462536,-7.059,0.039,2,4,-15.41,2005-11-09,POINT (104.462536 12.65946)
146250,12.657900999999999,104.462308,-7.055,0.043000000000000003,2,3,-15.42,2005-11-09,POINT (104.462308 12.657901)
146251,12.656343999999999,104.46207799999999,-7.015000000000001,0.029,2,3,-15.42,2005-11-09,POINT (104.462078 12.656344)
146252,12.654789,104.46184699999999,-7.035,0.0,0,0,-15.42,2005-11-09,POINT (104.461847 12.654789)
146253,12.653234,104.461615,-7.038,0.0,0,0,-15.41,2005-11-09,POINT (104.461615 12.653234)
146254,12.651679,104.461384,-7.025,0.0,0,0,-15.41,2005-11-09,POINT (104.461384 12.651679)
146255,12.650126,104.461154,-7.038,0.0,0,1,-15.41,2005-11-09,POINT (104.461154 12.650126)
146256,12.648572999999999,104.46092399999999,-7.005,0.0,0,0,-15.41,2005-11-09,POINT (104.460924 12.648573)
146257,12.647019,104.460696,-6.957,0.0,0,0,-15.41,2005-11-09,POINT (104.460696 12.647019)
146258,12.645462,104.46046899999999,-6.9830000000000005,0.0,0,0,-15.41,2005-11-09,POINT (104.460469 12.645462)
146259,12.643901999999999,104.460246,-7.026,0.0,0,0,-15.4,2005-11-09,POINT (104.460246 12.643902)
146260,12.642339999999999,104.46002399999999,-6.976,0.0,0,1,-15.4,2005-11-09,POINT (104.460024 12.64234)
146261,12.640777,104.45980399999999,-7.023000000000001,0.024,2,2,-15.4,2005-11-09,POINT (104.459804 12.640777)
146262,12.639215,104.459586,-6.9910000000000005,0.0,0,0,-15.4,2005-11-09,POINT (104.459586 12.639215)
146263,12.637654,104.45936999999999,-6.9750000000000005,0.0,0,0,-15.4,2005-11-09,POINT (104.45937 12.637654)
146264,12.636092999999999,104.459156,-6.9750000000000005,0.0,0,0,-14.790000000000001,2005-11-09,POINT (104.459156 12.636093)
146243,12.66882,104.46386899999999,-7.026,0.0,0,0,-15.02,2005-11-09,POINT (104.463869 12.66882)
146242,12.670378,104.464085,-7.029,0.0,0,0,-15.030000000000001,2005-11-09,POINT (104.464085 12.670378)
146240,12.673487999999999,104.46451599999999,-7.173,0.101,2,5,-14.72,2005-11-09,POINT (104.464516 12.673488)
146239,12.675042,104.46472999999999,-7.066,0.0,0,1,-14.5,2005-11-09,POINT (104.46473 12.675042)
146215,12.712425,104.46996299999999,-7.203,0.0,0,0,-10.120000000000001,2005-11-09,POINT (104.469963 12.712425)
146216,12.710866,104.469735,-8.43,1.7976931348623157e+308,3,27,-10.6,2005-11-09,POINT (104.469735 12.710866)
146217,12.709306,104.469507,-7.473,0.395,2,10,-11.07,2005-11-09,POINT (104.469507 12.709306)
146218,12.707747,104.46927799999999,-7.547000000000001,0.406,2,11,-11.52,2005-11-09,POINT (104.469278 12.707747)
146219,12.706188,104.46905,-7.064,0.015,2,2,-11.94,2005-11-09,POINT (104.46905 12.706188)
146220,12.70463,104.468823,-7.136,0.035,2,3,-12.35,2005-11-09,POINT (104.468823 12.70463)
146221,12.703071999999999,104.46859599999999,-7.487,0.37,2,10,-12.63,2005-11-09,POINT (104.468596 12.703072)
146222,12.701514999999999,104.46837,-7.338,0.259,2,8,-12.870000000000001,2005-11-09,POINT (104.46837 12.701515)
146223,12.699961,104.468147,-7.178,0.041,2,3,-13.09,2005-11-09,POINT (104.468147 12.699961)
146224,12.698407999999999,104.467925,-7.097,0.0,0,1,-13.31,2005-11-09,POINT (104.467925 12.698408)
146265,12.634533999999999,104.458942,-6.941,0.0,0,0,-14.17,2005-11-09,POINT (104.458942 12.634534)
146225,12.696854,104.467704,-7.053,0.0,0,0,-13.51,2005-11-09,POINT (104.467704 12.696854)
146227,12.693742,104.46726699999999,-7.079,0.023,2,2,-13.450000000000001,2005-11-09,POINT (104.467267 12.693742)
146228,12.692184,104.467051,-7.155,0.0,0,0,-13.34,2005-11-09,POINT (104.467051 12.692184)
146231,12.687503,104.46641,-7.114,0.0,0,0,-13.1,2005-11-09,POINT (104.46641 12.687503)
146232,12.685941,104.46619899999999,-7.143,0.0,0,0,-13.23,2005-11-09,POINT (104.466199 12.685941)
